,Time,100,105,110,115,120,125,130,140,150,160,170,180,190,200,210,220,230,240,250,270,310,320,340,360,370,380,400,410,420,430,435,440,445,460,465,470,475,480,485,490,495,510,530,535,540,545,550,555,560,570,575,580,585,590,595,610,620,640,710,720,750,760,790,820,830,840,920,940,1000,1020,1040,1050,1060,1070,1074,1076,1084,1086,1090,1110,1115,1120,1130,1140,1150,1160,1165,1170,1180,1185,1186,1190,1195,1210,1220,1230,1320,1340,1420,1440,1460,1520,1540,1600,1610,1620,1630,1640,1645,1650,1660,1665,1670,1675,1680,1690,1695,1720,1725,1730,1740,1840,1940,2010,2020,2025,2030,2040,2050,2090,2110,2120,2130,2140,2150,2160,2170,2180,2190,2210,2240,2250,2255,2260,2270,2280,2290
28,26Aug2017  0400,0.08,0.08,0,0,0.08,0,0.08,0.08,0.04,0.12,0,0.12,0,0.08,0.12,0.12,0.16,0.4,0.16,0.28,0.16,0.28,0.12,0.24,0,0,0.32,0.24,0.12,0.04,0,0,0.04,0,0.04,0.04,0,0.04,0,0,0.04,0.24,0.08,0.28,0.12,0.28,0.24,0.16,0.32,0.2,0.2,0.24,0.16,0.2,0.12,0.08,0.04,0.12,0.2,0.24,0.16,0.04,0,0.28,0.4,0.48,0.28,0.32,0.32,0.12,0.04,0,0,0.04,0,0,0,0,0,0,0.08,0.08,0.12,0.12,0.04,0.08,0.08,0.12,0.12,0.16,0.12,0.12,0.08,0.08,0.08,0.04,0,0.04,0.24,0.24,0.12,0.08,0.24,0.04,0.4,0.24,0.04,0.16,0.12,0,0.2,0.08,0.08,0.32,0.32,0.4,0.2,0.16,0.24,0.32,0,0.12,0,0.04,0.24,0.04,0.04,0.16,0.2,0.28,0,0.12,0.12,0.16,0.12,0.04,0.2,0.16,0.16,0.28,0.24,0.2,0.2,0.08,0.04,0.04,0.04
29,26Aug2017  0500,0,0.24,0.2,0.36,0.32,0.8,0.4,0.04,0.32,0.16,0.08,0.24,0,0,0,0,0,0,0.04,0,0.04,0.04,0.08,0.16,0.12,0.04,0.16,0.04,0.16,0.12,0.16,0.16,0.04,0.08,0.04,0.08,0.04,0.04,0.12,0.04,0.04,0.16,0.08,0.12,0.16,0.12,0.12,0.08,0.08,0.2,0.24,0.12,0.24,0.16,0.24,0,0.04,0,0.16,0.2,0.28,0.32,0,0.08,0.12,0.08,0,0,0.2,0.24,0.36,0.44,0.36,0.2,0.24,0.16,0.24,0.16,0.08,0.52,0.2,0.16,0.2,0.36,0.48,0.2,0.12,0.2,0.08,0.12,0.16,0.08,0.12,0.16,0.2,0.12,0.32,0.28,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08,0.24,0.12,0.08,0.36,0.24,0.28,0.32,0.16,0.2,0.16,0.32,0.08,0.16,0.16,0.12,0.24,0.04,0.12,0.12,0.76,1.12,0.48,0.32,0.32,0.12,0.04,0.04,0.12,0.04,0.04,0.04,0.08,0.08,0,0.2,0.16,0.16,0.12,0.12,0.08,0.12
30,26Aug2017  0600,0,0.44,0.08,0.36,0.24,0.48,0.08,0.16,0.52,0.28,0.08,0.52,0,0,0.04,0.04,0.04,0.04,0.04,0.04,0.2,0.16,0.32,0.52,0.28,0.48,0.52,0.08,0.4,0.36,0.52,0.48,0.52,0.64,0.72,0.72,0.6,1.12,1.52,1.08,1.76,0.16,0.08,0.16,0.2,0.16,0.24,0.24,0.12,0.12,0.16,0.12,0.16,0.16,0.28,0.04,0,0.04,0.16,0.04,0.12,0.24,0.12,0.04,0.04,0.04,0.12,0.04,0.24,0.48,0.16,0.28,0.2,0.32,0.36,0.36,0.28,0.32,0.28,0.36,0.12,0.16,0.16,0.24,0.32,0.36,0.32,0.2,0.24,0.6,0.84,0.28,0.32,0.28,0.28,0.2,0.12,0.28,0.04,0.04,0.32,0.04,0.04,0.16,0.08,0.08,0.36,0.16,0.08,0.32,0.2,0.2,0.24,0.12,0.2,0.16,0.16,0.08,0.16,0.16,0.44,0.12,0.44,0.72,1.64,1.16,1.48,1.24,1.88,1.96,0.28,0.28,0.28,0.32,0.96,0.48,1.28,0.48,0.92,0.12,0.2,0.2,0.2,0.16,0.28,0.2,0.32
31,26Aug2017  0700,0.04,0.72,0.44,0.76,0.4,0.92,0.32,0.4,1.08,0.44,0.16,1.04,0,0.08,0.24,0.2,0.08,0.48,0.24,0.16,0.48,0.48,0.48,1.2,0.68,0.72,1.08,0.4,0.76,0.6,1.04,1,0.84,0.84,0.88,1.28,0.84,1.08,0.48,0.56,0.16,1.52,1.04,1.48,1.2,1.44,1.72,1.84,0.68,0.68,1.44,1.28,1.44,1.24,1.12,0.08,0.12,0.08,0.08,0.08,0.16,0.32,0.28,0.44,0.52,0.8,0.64,0.52,1.68,0.96,0.32,0.12,0.24,1,0.92,0.68,1.4,2.08,1.2,0.24,0.44,0.52,0.52,0.92,1.4,1.12,1.4,1.84,2.16,1,0.48,1.04,0.96,1.68,1.6,1.76,0.32,1.16,0.28,0.24,0.12,0,0,0.4,0.4,0.56,0.12,0.68,0.52,0.2,0.56,1,1.28,0.6,0.68,0.76,0.52,0.08,0.28,0.16,0.2,0.6,0.32,1.32,0.08,0,0,0.04,0,0.04,2.12,1.88,1.2,1.8,1.28,1.44,0.96,1.28,0.84,0.48,1.44,1.28,0.92,1,1.48,1.6,1.76
32,26Aug2017  0800,0.24,0.48,1.6,0.16,0.76,0.2,0.88,1.28,0.24,0.88,1.08,0.24,0,0.44,1,1.12,0.48,1.4,1.32,1.04,1.24,1.36,0.52,0.2,0.04,0.2,0.08,0.8,0.04,0,0.12,0.12,0.24,0.28,0.28,0.28,0.2,0.4,0.28,0.4,0.36,0.28,0.28,0.52,0.6,0.12,0.12,0.16,0.64,0.88,0.56,0.2,0.72,0.16,0.76,0.28,0.28,0.28,0.16,0.32,0.32,0.28,0.68,1.4,1.4,1.32,1.52,1.56,0.24,0.04,2.04,0.72,2.52,1.12,1.4,1.68,0.52,0.8,0.16,0.92,0.88,1.84,2.12,1.24,0.8,0.4,0.36,0.28,0.08,0.12,0.04,0.04,0.04,0.48,0.36,0.08,1.96,0.96,0.84,0.56,0.44,0.08,0.2,0.6,0.88,0.84,0.52,0.8,0.96,0.6,2.4,1.08,1,1.2,1.48,1.52,1.36,0.08,0.04,0.08,0.32,0.4,0.56,0.2,0.2,0.04,0.04,0,0.04,0,0.16,0.12,0.08,0.12,0.2,0.16,0.16,0.12,0.12,0.8,0.24,0.04,0.04,0.04,0.12,0.12,0.16
33,26Aug2017  0900,2.8,0.16,0.8,0,0.08,0.04,0.08,0.24,0,0.12,1.16,0.04,0,1.96,1.68,1.84,2.28,1.52,1.28,1.88,0.2,0.2,0.04,0.08,0.04,0.24,0.04,0.04,0.08,0.04,0.2,0.2,0.28,0.08,0.04,0.04,0.04,0.08,0.44,0.16,0.44,0.04,0.04,0.08,0.16,0.16,0.24,0.24,0.08,0.12,0.08,0.08,0.12,0.16,0.12,2.48,2.44,1.36,1.2,0.84,0.92,1.84,0.24,1.52,0.52,0.28,0.6,1.36,0.04,0.04,0.24,1.48,1.48,0.24,0.2,0.2,0.12,0.12,0.12,1.84,1.36,1.24,0.24,0.28,0.28,0.24,0.28,0.32,0.28,0.76,0.36,0.6,0.6,0.32,0.28,0.16,0.36,0.28,1.84,1.4,1.48,0.48,0.28,2.36,1.88,1.64,1.52,2.48,1.68,1.8,0.24,0.2,0.24,1.2,0.2,0.12,1,0.2,0.24,0.32,0.4,0.76,0.36,0.28,0.4,0.36,0.12,0.24,0.36,0.16,0.08,0.12,0.28,0.12,0.4,0.44,0.28,0.24,0.52,0.12,0.04,0.08,0.16,0.24,0.28,0.24,0.08
34,26Aug2017  1000,0.52,0.08,0.24,0.04,0.24,0.04,0.24,0.2,0.04,0.12,0.24,0.04,0,0.24,0.28,0.24,0.32,0.2,0.24,0.36,0.16,0.12,0.08,0,0,0,0.04,0.08,0,0,0,0,0.04,0,0,0.04,0,0,0.12,0,0.04,0.04,0,0.04,0.04,0.04,0,0.04,0.08,0.08,0.08,0.04,0.04,0.04,0.04,1.32,1.6,1.24,1.68,1.64,1.64,0.84,1.6,0.12,0.16,0.12,0.2,0.2,0.04,0.04,0.04,0.2,0.2,0.04,0.24,0.16,0.48,0.64,0.6,0.2,0.2,0.2,0.08,0,0.04,0.04,0.04,0.04,0.44,0.36,0.08,0.32,0.28,0.04,0.2,0.48,0.08,0,0.48,0.56,0.92,1.92,1.92,0.2,0.24,0.2,0.52,0.12,0.2,0.24,0.08,0.04,0,0.2,0.12,0.04,0.2,1.16,1.84,1.52,1.44,1.36,1.96,0.04,0.28,0,0,0,0.08,0,0,0.04,0.04,0.08,0.24,0.16,0.4,0.52,0.44,0.08,0.04,0.04,0.04,0,0.04,0.04,0.04
35,26Aug2017  1100,0.44,0.2,0.12,0.12,0.16,0.2,0.12,0.28,0.2,0.12,0.16,0.08,0.04,0.24,0.28,0.28,0.4,0.36,0.28,0.28,0.24,0.12,0.12,0.16,0,0,0.08,0.08,0.04,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0.04,0.04,0.08,0,0,0,0,0.16,0.16,0.04,0,0.04,0.04,0.08,0.44,0.56,0.56,0.32,0.28,0.32,0.24,0.4,0.32,0.32,0.2,0.36,0.4,0.04,0,0.04,0.32,0.16,0,0,0,0,0,0,0.48,0.32,0.2,0.16,0.08,0,0,0,0.04,0.04,0,0.04,0,0,0,0,0,0.12,0,0.28,0.24,0.36,0.28,0.32,0.32,0.32,0.4,0.36,0.44,0.36,0.44,0.12,0.04,0.04,0.4,0.24,0.12,0.2,0.24,0.16,0.32,0.6,0.28,0.24,0.04,0,0,0,0,0.04,0,0.04,0,0,0,0.08,0,0,0,0,0.08,0.08,0,0,0,0.08,0.12,0
36,26Aug2017  1200,0.24,0.16,1,0.08,0.16,0.08,0.24,0.36,0.12,0.24,0.72,0.24,0,0.24,0.36,0.56,0.12,0.52,0.76,0.32,0.32,0.32,0.24,0.24,0,0,0.2,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.08,0.08,0.08,0,0.04,0.04,0.44,0.28,0.12,0.08,0.08,0.04,0.12,0.28,0.28,0.24,0.16,0.12,0.16,0.2,0.16,0.24,0.24,0.28,0.44,0.44,0.12,0,0.04,0.24,0.12,0.04,0.08,0.04,0.04,0.08,0,0.12,0.04,0.08,0.16,0.08,0.08,0.04,0,0,0.04,0,0,0,0,0,0.04,0,0.28,0.04,0.28,0.24,0.24,0.16,0.16,0.12,0.28,0.28,0.16,0.12,0.08,0.16,0.12,0.12,0.08,0.12,0.12,0.16,0.08,0.36,0.28,0.12,0.16,0.16,0.2,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.2,0.12,0,0,0,0,0,0
37,26Aug2017  1300,0.16,0,0.12,0,0.04,0,0,0.04,0,0,0.12,0,0,0.16,0.2,0.16,0.16,0.12,0.16,0.16,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.12,0,0,0,0,0,0,0,0.04,0.04,0,0,0.04,0,0,0.12,0.16,0.16,0.24,0.28,0.28,0.2,0.28,0.04,0.08,0.04,0.04,0.08,0,0,0.28,0.16,0.2,0.04,0,0,0,0.04,0,0.16,0.24,0.28,0.32,0.2,0,0,0,0,0.08,0.28,0.4,0.08,0.08,0,0,0.04,0.32,0.04,0.2,0.2,0.24,0.24,0.32,0.16,0.12,0.2,0.24,0.2,0.2,0.16,0.28,0.04,0,0.16,0.16,0.24,0.2,0.76,0.72,0.92,0.56,0.32,0.24,0,0.36,0.4,0.56,0.56,0.64,0.32,0,0,0,0,0.08,0,0.24,0.28,0.32,0,0.04,0,0,0,0,0,0
38,26Aug2017  1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0.24,0.2,0.2,0.2,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0.12,0.12,0.08,0.16,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0,0.04,0,0,0,0,0,0.04,0.04,0.4,0.36,0.4,0,0.04,0,0,0,0,0.04,0.08,0,0.08,0.04,0,0.04,0,0.04,0.04,0.08,0,0,0,0,0,0,0,0.08,0.08,0.08,0.12,0.08,0.12,0.12,0.04,0.2,0.28,0.24,0.4,0.24,0.12,0.08,0.04,0.04,0,0.04,0.04,0,0.04,0,0,0,0,0,0.08,0.16,0.2
39,26Aug2017  1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.12,0.16,0.2,0.2,0.08,0.24,0.08,0.04,0,0,0.04,0,0.04,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0.04,0.44,0.32,0.08,0.04,0.08,0,0,0,0,0,0,0,0.04,0.16,0.08,0.08,0.2,0.04,0.04,0.12,0.8,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0,0.04,0.12,0,0,0,0.04,0.04,0.08,0.2,1.12,1.08,0.28,0.04,0.12,0.04,0.08,0.04,0,0,0.04,0,0,0.12,0.08,0.32
40,26Aug2017  1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0.08,0.04,0.04,0.16,0.28,0.16,0.16,0.24,0.32,0.12,0.2,0,0,0,0,0.08,0.12,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.04,0.04,0,0,0,0,0.04,0,0.88,0.8,0.84,0.4,0.92,0,0,0,0,0.04,0.04,0.08,0.08,0.12,0.48,0.04,0,0,0,0.12,0.36,1.36,0.04,0,0.04,0,0,0,0,0,0,0,0.08,0.04,0,0.08,0,0,0,0.08,0.08,0,0.04,0,0,0,0,0,0,0.76,0.08,0,0,0,0,0.04,0.4,0.32,0.4,1.2,0.28,1.32,0.28,0.44,0.12,0,0,0.12,0.16,0.08,0.16,0.16,0.32
41,26Aug2017  1700,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.08,0.16,0.28,0.2,0.16,0,0.08,0,0,0,0,0,0,0.08,0.2,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0.08,0,0,0,0,0,0,0,0,0.24,0.28,0.32,0.12,0.96,0.68,2.44,2.52,1.8,0.12,0.32,0.32,0.32,0,0.04,0.16,0.24,0.56,0.36,0,0,0.04,0.04,0.44,2.28,1.44,0.28,0.12,0,0,0,0,0,0,0,0.04,0.04,0.12,0.16,0,0.2,0,0,0,0.04,0,0.16,0,0,0.04,0,0.04,0,0.08,0,0,0,0,0,0,0.6,0.8,0.96,0.44,0,0.16,0.04,0,0,0,0,0,0,0.04,0.36,0.36,0.64
42,26Aug2017  1800,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0.08,0.12,0.08,0.08,0.12,0.16,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.12,2.68,2.64,0.32,0.28,0.2,0.08,0.08,0,0,0,0,0.04,0.04,0.08,0.04,0,0,0,0.04,0.08,0.24,0.08,0.04,0.04,0.52,0.72,0.76,0,0,0.08,0,0,0.44,0.08,0.04,0.16,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.04,0,0,0.04,0,0,0.04,0,0,0,0.08,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0
43,26Aug2017  1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.08,0,0.12,0,0,0,0,0.04,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0.24,0.04,0,0,0,0,0,0,0,0.04,0.24,0.08,0,0.08,0.08,0.08,0.16,0.08,0.16,0.08,0.08,0.04,0.04,0,0.04,0,0,0.16,0.28,0.48,0.24,0.2,0,0.04,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.24,1,1.28,0.56,0.6,1,0.04,0.04,0.04,0.08,0.12,0.08,0.2,0.2,0.32,0,0,0,0,0,0,0,0.04
44,26Aug2017  2000,0,0.04,0,0,0.04,0,0.04,0.04,0.04,0.04,0,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.16,0.2,0.12,0,0.2,0.2,0.28,0.24,0.4,0.4,0.4,0.36,0.28,0.8,0.96,0.48,1.24,0.2,0.08,0.16,0.2,0.28,0.2,0.2,0.08,0.04,0.16,0.16,0.2,0.24,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.24,0.04,0.24,0.2,0.12,0.16,0.16,0.24,0.28,0.04,0.04,0.04,0.08,0.08,0.32,0.24,0.2,0.24,1.04,2.6,2,1.92,1.88,0.24,0.16,0.4,0.28,0.16,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.16,0.24,0,0,0.04,0.04,0,0,0,0,0,0,0.64,2.48,0.96,1.64,1.32,1.36,1.04,0.32,0.48,0.32,0.44,1.44,0.68,2.12,1.92,2.08,0,0.08,0.16,0.12,0.12,0.24,0.2,0.36
45,26Aug2017  2100,0,0.04,0,0.04,0.04,0.04,0.04,0.04,0,0.04,0,0.04,0.16,0,0,0,0,0,0,0,0.04,0.08,0,0.04,0.48,2.24,0.24,0.04,0.36,0.88,2.08,2.2,3.2,3.44,3.36,3,2.6,2.96,0.88,2.6,0.72,0.44,0.32,0.32,0.32,0.56,0.8,0.44,0.08,0.16,0.36,0.4,0.32,0.4,0.28,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0,0.56,0.48,0.08,0.04,0.08,0.08,0.72,0.6,1.48,1.64,2.24,0.04,0.04,0.12,0.16,0.24,0.2,0.24,0.2,0.4,2.4,0.88,0.04,2.28,2.92,0.28,0.44,2.68,0.08,0.12,0,0,0,0,0,0,0,0,0,0.04,0,0,0.08,0.28,0.28,0.04,0.04,0.12,0.04,0,0,0,0,0,0,1.84,0.44,0.04,0,0,0,0.04,2.12,1.2,0.92,1.8,1.68,1.72,1.64,2.36,1.68,0.08,0.28,0.76,1.16,1.32,3.2,2.76,2.6
46,26Aug2017  2200,0,2.04,0.16,2.32,0.52,2.16,0.28,0.4,2.84,1.56,0,3.32,2.88,0.04,0.08,0.08,0,0.08,0.12,0.04,0.84,1.04,2.48,4.48,2.64,1.52,2.68,1.6,2.2,2.28,2.64,2.84,0.92,0.56,0.48,0.36,0.2,0.04,0.04,0.2,0,2.8,1.8,2.4,2.12,2.04,1.88,1.76,1.56,1.44,2.36,2.2,2,2.28,1.72,0.04,0.04,0,0.04,0,0.04,0.08,0,0.08,0.24,0.68,0.16,0.08,3.36,2.8,0.28,0.24,0.16,0.72,1.76,1.28,2.36,1.76,2.16,0.24,0.4,0.4,0.44,0.72,1.16,1.4,1.36,1.8,0.24,0.32,0,0.2,0.2,1.56,2.32,2.16,0.32,0.84,0.04,0.04,0,0.04,0.04,0.08,0.08,0.08,0.08,0.32,0.36,0.16,0.6,1.08,1.4,0.24,0.64,0.92,0.56,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.56,1.48,2.16,0.84,0,0.2,0.08,0.2,0.12,0.8,3.16,2.52,2.32,2.24,1.48,1.32,0.48
47,26Aug2017  2300,0.2,5.84,1.96,3.2,4.28,2.84,3.92,4.64,3.36,6.76,0.84,2.2,0,0.4,0.28,0.52,0.24,2.48,0.44,0.48,5.96,6.12,3.8,0.48,0.04,0.04,0.16,3.32,0.08,0,0,0,0.08,0.16,0.12,0.2,0.16,0.56,0.28,0.2,0.16,0.24,0.48,0.44,0.52,0.24,0.08,0.08,1.96,2.44,0.44,0.04,0.52,0.2,0.8,0.2,0.2,0.24,0.16,0.2,0.2,0.64,0.16,4.16,4.28,3.56,4.8,3.28,0.2,0.12,0.96,0.76,0.52,1.08,0.88,1.56,0.4,0.36,0.32,1.76,1.16,0.92,1.28,1.6,0.8,0.44,0.32,0.16,0.04,0.12,0.28,0.16,0.12,0.16,0.12,0.16,1,1,0.52,0.52,0.48,0.16,0.08,1.84,2.68,2.68,0.8,2.44,1.8,1.48,1.28,1.24,0.92,3.6,2.04,1.56,1.76,0.16,0.4,0.36,0.4,0.24,0.4,0.2,0.08,0.04,0.08,0.08,0.16,0.04,0.04,0.04,0.04,0.12,0.24,0.2,0.16,0.12,0.12,3.64,0.8,0,0,0,0.04,0,0.08
48,27Aug2017  0000,0.44,3,5.04,1.96,5,1.84,5.92,4.24,1,2.56,2.32,0.64,0.52,0.96,0.96,3,0.68,3.8,3.44,2.56,4.44,3.24,1.36,0.56,0.48,0.36,0.4,1.48,0.24,0.16,0.56,0.56,0.72,1.76,2.32,2.36,1.84,2.88,1.2,2.12,1.12,0.28,0.32,0.36,0.44,0.32,0.44,0.48,1.12,1.24,0.4,0.44,0.52,0.32,0.68,0.56,0.48,0.44,0.4,0.24,0.48,0.24,0.16,3.16,2.4,1.64,3.88,3.8,0.4,0.28,0.36,0.76,0.44,0.36,0.72,0.84,0.6,0.56,0.76,0.48,0.96,0.96,0.8,0.88,0.56,0.4,0.36,0.68,0.52,0.24,0.04,0.28,0.24,0.52,0.84,0.76,0.44,0.6,1,0.84,0.68,0.28,0.28,0.72,2.84,1.96,0.52,1.68,2,0.44,1.08,0.68,0.6,1.72,1.52,1,2,0.08,0.04,0.08,0.12,0.24,0.16,1.68,0.32,0,0,0,0,0,1.68,1.4,1.08,1.08,1,1.12,0.56,0.56,0.4,2.04,0.36,0.4,0.44,0.52,1.56,1.4,1.88
49,27Aug2017  0100,1.24,2.28,5.56,1.68,4.2,1.52,5,3.36,1.88,2.76,5.16,1.24,0.56,3.08,4.12,3.88,1.32,4.56,4.52,3.36,3.44,3.12,2.4,0.84,0.8,0.76,1.28,2,1.44,1.44,1.16,1.36,1.44,2.4,2.6,2.92,2.32,3.12,1.88,2.44,1.08,1.44,0.96,1.36,1.2,1.28,1.84,1.6,1.32,1.48,1.4,1.28,1.24,1.4,1.12,0.68,0.6,0.72,0.56,0.32,0.32,0.28,0.12,2.4,2.24,1.92,3.64,4.12,1.56,1.64,0.52,0.36,0.4,0.68,1.16,1.2,1.08,0.84,1.16,0.44,0.72,0.72,0.84,0.8,0.84,1.12,1.04,1.24,0.88,0.6,0.12,0.88,1.08,1.08,1.72,1.2,0.68,0.72,1.44,1.08,0.68,0.44,0.6,0.72,3,1.72,0.52,1.44,1.44,0.6,1.2,0.84,0.72,2.36,2.56,1.64,1.96,0.36,0.32,0.4,0.08,0.32,0.08,1.96,0.76,0.2,0.08,0.04,0.16,0.04,2.24,1.8,1.96,1.32,1,1.36,0.6,0.68,0.52,2.28,1.32,1.76,1.48,1.68,2.6,2.72,2.72
50,27Aug2017  0200,3.08,0.52,2.56,0.16,0.4,0.24,0.4,0.64,0.36,0.6,2.52,0.32,0,3.12,3.36,2.84,3.36,1.52,2.8,3.2,0.68,0.52,0.28,0.12,0.04,0.28,0.08,0.24,0.12,0.16,0.44,0.48,0.68,1.4,1,1.2,0.96,0.76,0.76,0.76,0.64,0.52,0.2,0.72,1.04,1.64,1.92,2.16,0.44,0.44,0.76,0.64,0.96,0.8,0.8,3.32,3.32,2.76,1.72,1.84,1.92,1.04,0.16,0.76,0.76,0.64,1.16,1.28,0.36,0.12,1.08,0.68,0.6,2.44,1,0.92,0.56,0.52,0.96,1.04,0.88,0.92,0.88,1.04,1.96,2.8,2.68,2.56,0.52,0.16,0.08,0.12,0.28,2.84,1.52,0.96,0.8,2.48,3.24,2.6,2.04,1.84,2.64,1.04,1.56,1.84,1.44,1.04,0.64,1.6,0.72,1.28,1.72,0.88,0.6,0.68,0.64,2.16,2.32,2.52,1.16,1.8,0.48,1.2,0.2,0.08,0.16,0.12,0.12,0.04,1.48,1.68,2.16,1.32,0.64,1.12,0.6,0.56,0.28,0.4,0.2,1.12,1.44,1.24,1.52,1.4,1.52
